model,root,side,language,coef,stance,count,total,parsed,parse_rate,proportion_total,proportion_parsed,mean_choice
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,1.5,strongly disagree,20,62,62,1.0,0.3225806451612903,0.3225806451612903,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,1.5,disagree,18,62,62,1.0,0.2903225806451613,0.2903225806451613,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,1.5,agree,11,62,62,1.0,0.1774193548387097,0.1774193548387097,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,1.5,strongly agree,13,62,62,1.0,0.20967741935483872,0.20967741935483872,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,1.5,unparsed,0,62,62,1.0,0.0,,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,2.5,strongly disagree,24,62,62,1.0,0.3870967741935484,0.3870967741935484,1.6129032258064515
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,2.5,disagree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.6129032258064515
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,2.5,agree,10,62,62,1.0,0.16129032258064516,0.16129032258064516,1.6129032258064515
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,2.5,strongly agree,26,62,62,1.0,0.41935483870967744,0.41935483870967744,1.6129032258064515
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,2.5,unparsed,0,62,62,1.0,0.0,,1.6129032258064515
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,4.0,strongly disagree,5,62,62,1.0,0.08064516129032258,0.08064516129032258,2.7419354838709675
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,4.0,disagree,0,62,62,1.0,0.0,0.0,2.7419354838709675
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,4.0,agree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,2.7419354838709675
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,4.0,strongly agree,56,62,62,1.0,0.9032258064516129,0.9032258064516129,2.7419354838709675
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,4.0,unparsed,0,62,62,1.0,0.0,,2.7419354838709675
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,0.0,strongly disagree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,0.0,disagree,43,62,62,1.0,0.6935483870967742,0.6935483870967742,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,0.0,agree,18,62,62,1.0,0.2903225806451613,0.2903225806451613,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,0.0,strongly agree,0,62,62,1.0,0.0,0.0,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,0.0,unparsed,0,62,62,1.0,0.0,,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,0.8,strongly disagree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,0.8,disagree,40,62,62,1.0,0.6451612903225806,0.6451612903225806,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,0.8,agree,21,62,62,1.0,0.3387096774193548,0.3387096774193548,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,0.8,strongly agree,0,62,62,1.0,0.0,0.0,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,0.8,unparsed,0,62,62,1.0,0.0,,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,1.5,strongly disagree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,1.5,disagree,36,62,62,1.0,0.5806451612903226,0.5806451612903226,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,1.5,agree,25,62,62,1.0,0.4032258064516129,0.4032258064516129,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,1.5,strongly agree,0,62,62,1.0,0.0,0.0,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,1.5,unparsed,0,62,62,1.0,0.0,,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,2.5,strongly disagree,0,62,62,1.0,0.0,0.0,1.6290322580645162
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,2.5,disagree,23,62,62,1.0,0.3709677419354839,0.3709677419354839,1.6290322580645162
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,2.5,agree,39,62,62,1.0,0.6290322580645161,0.6290322580645161,1.6290322580645162
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,2.5,strongly agree,0,62,62,1.0,0.0,0.0,1.6290322580645162
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,2.5,unparsed,0,62,62,1.0,0.0,,1.6290322580645162
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,4.0,strongly disagree,0,62,62,1.0,0.0,0.0,1.903225806451613
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,4.0,disagree,6,62,62,1.0,0.0967741935483871,0.0967741935483871,1.903225806451613
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,4.0,agree,56,62,62,1.0,0.9032258064516129,0.9032258064516129,1.903225806451613
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,4.0,strongly agree,0,62,62,1.0,0.0,0.0,1.903225806451613
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,es,4.0,unparsed,0,62,62,1.0,0.0,,1.903225806451613
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,0.0,strongly disagree,11,62,62,1.0,0.1774193548387097,0.1774193548387097,1.3064516129032258
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,0.0,disagree,27,62,62,1.0,0.43548387096774194,0.43548387096774194,1.3064516129032258
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,0.0,agree,18,62,62,1.0,0.2903225806451613,0.2903225806451613,1.3064516129032258
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,0.0,strongly agree,6,62,62,1.0,0.0967741935483871,0.0967741935483871,1.3064516129032258
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,0.0,unparsed,0,62,62,1.0,0.0,,1.3064516129032258
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,0.8,strongly disagree,12,62,62,1.0,0.1935483870967742,0.1935483870967742,1.435483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,0.8,disagree,23,62,62,1.0,0.3709677419354839,0.3709677419354839,1.435483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,0.8,agree,15,62,62,1.0,0.24193548387096775,0.24193548387096775,1.435483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,0.8,strongly agree,12,62,62,1.0,0.1935483870967742,0.1935483870967742,1.435483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,0.8,unparsed,0,62,62,1.0,0.0,,1.435483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,1.5,strongly disagree,17,62,62,1.0,0.27419354838709675,0.27419354838709675,1.5483870967741935
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,1.5,disagree,12,62,62,1.0,0.1935483870967742,0.1935483870967742,1.5483870967741935
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,1.5,agree,15,62,62,1.0,0.24193548387096775,0.24193548387096775,1.5483870967741935
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,1.5,strongly agree,18,62,62,1.0,0.2903225806451613,0.2903225806451613,1.5483870967741935
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,1.5,unparsed,0,62,62,1.0,0.0,,1.5483870967741935
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,2.5,strongly disagree,17,62,62,1.0,0.27419354838709675,0.27419354838709675,2.0161290322580645
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,2.5,disagree,0,62,62,1.0,0.0,0.0,2.0161290322580645
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,2.5,agree,10,62,62,1.0,0.16129032258064516,0.16129032258064516,2.0161290322580645
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,2.5,strongly agree,35,62,62,1.0,0.5645161290322581,0.5645161290322581,2.0161290322580645
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,2.5,unparsed,0,62,62,1.0,0.0,,2.0161290322580645
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,4.0,strongly disagree,10,62,62,1.0,0.16129032258064516,0.16129032258064516,2.4838709677419355
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,4.0,disagree,0,62,62,1.0,0.0,0.0,2.4838709677419355
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,4.0,agree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,2.4838709677419355
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,4.0,strongly agree,50,62,62,1.0,0.8064516129032258,0.8064516129032258,2.4838709677419355
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,de,4.0,unparsed,0,62,62,1.0,0.0,,2.4838709677419355
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,0.0,strongly disagree,9,62,62,1.0,0.14516129032258066,0.14516129032258066,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,0.0,disagree,29,62,62,1.0,0.46774193548387094,0.46774193548387094,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,0.0,agree,16,62,62,1.0,0.25806451612903225,0.25806451612903225,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,0.0,strongly agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,0.0,unparsed,0,62,62,1.0,0.0,,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,0.8,strongly disagree,9,62,62,1.0,0.14516129032258066,0.14516129032258066,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,0.8,disagree,31,62,62,1.0,0.5,0.5,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,0.8,agree,15,62,62,1.0,0.24193548387096775,0.24193548387096775,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,0.8,strongly agree,7,62,62,1.0,0.11290322580645161,0.11290322580645161,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,0.8,unparsed,0,62,62,1.0,0.0,,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,1.5,strongly disagree,9,62,62,1.0,0.14516129032258066,0.14516129032258066,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,1.5,disagree,31,62,62,1.0,0.5,0.5,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,1.5,agree,15,62,62,1.0,0.24193548387096775,0.24193548387096775,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,1.5,strongly agree,7,62,62,1.0,0.11290322580645161,0.11290322580645161,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,1.5,unparsed,0,62,62,1.0,0.0,,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,2.5,strongly disagree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,2.5,disagree,32,62,62,1.0,0.5161290322580645,0.5161290322580645,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,2.5,agree,16,62,62,1.0,0.25806451612903225,0.25806451612903225,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,2.5,strongly agree,6,62,62,1.0,0.0967741935483871,0.0967741935483871,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,2.5,unparsed,0,62,62,1.0,0.0,,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,4.0,strongly disagree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,4.0,disagree,34,62,62,1.0,0.5483870967741935,0.5483870967741935,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,4.0,agree,15,62,62,1.0,0.24193548387096775,0.24193548387096775,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,4.0,strongly agree,5,62,62,1.0,0.08064516129032258,0.08064516129032258,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,en,4.0,unparsed,0,62,62,1.0,0.0,,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,0.0,strongly disagree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,0.0,disagree,43,62,62,1.0,0.6935483870967742,0.6935483870967742,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,0.0,agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,0.0,strongly agree,9,62,62,1.0,0.14516129032258066,0.14516129032258066,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,0.0,unparsed,0,62,62,1.0,0.0,,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,0.8,strongly disagree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,0.8,disagree,44,62,62,1.0,0.7096774193548387,0.7096774193548387,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,0.8,agree,7,62,62,1.0,0.11290322580645161,0.11290322580645161,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,0.8,strongly agree,9,62,62,1.0,0.14516129032258066,0.14516129032258066,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,0.8,unparsed,0,62,62,1.0,0.0,,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,1.5,strongly disagree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.3548387096774193
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,1.5,disagree,46,62,62,1.0,0.7419354838709677,0.7419354838709677,1.3548387096774193
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,1.5,agree,4,62,62,1.0,0.06451612903225806,0.06451612903225806,1.3548387096774193
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,1.5,strongly agree,10,62,62,1.0,0.16129032258064516,0.16129032258064516,1.3548387096774193
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,1.5,unparsed,0,62,62,1.0,0.0,,1.3548387096774193
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,2.5,strongly disagree,3,62,62,1.0,0.04838709677419355,0.04838709677419355,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,2.5,disagree,46,62,62,1.0,0.7419354838709677,0.7419354838709677,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,2.5,agree,3,62,62,1.0,0.04838709677419355,0.04838709677419355,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,2.5,strongly agree,10,62,62,1.0,0.16129032258064516,0.16129032258064516,1.3225806451612903
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,right,it,2.5,unparsed,0,62,62,1.0,0.0,,1.3225806451612903
